# species: Megaselia abdita
# mRNA expression data from the gap genes hunchback (hb), Kruppel (Kr),
# giant (gt) and knirps (kni).
#
# Data format in this file:
# lineage = 2^mitotic cycle + nucleus position, with the mitotic cycle ranging
#           from C10 to C14, and nucleus position from 30 to 91 (depending on
#           the number of mitotic cycles). As a small example: in cycle C11, 
#           nucleus 8 has the lineage number 1032.
#
# time    = time starting at C12, in minutes
# 
# hb, Kr, gt, kni = expression levels per gene
#
# lineage   time    hb  Kr  gt  kni
8237	80.802	0.000		190.058		0.000		0.000	
8238	80.802	0.000		192.058		0.000		0.000	
8239	80.802	0.000		194.059		0.000		0.000	
8240	80.802	0.000		196.060		0.000		0.000	
8241	80.802	0.000		196.735		0.000		0.000	
8242	80.802	0.000		174.896		0.000		0.000	
8243	80.802	0.000		133.023		0.000		1.961	
8244	80.802	0.000		84.060		0.000		17.966	
8245	80.802	0.000		38.535		0.000		45.639	
8246	80.802	0.000		6.546		0.000		79.763	
8247	80.802	0.000		0.000		0.000		115.326	
8248	80.802	0.000		0.000		0.000		147.521	
8249	80.802	0.000		0.000		0.000		171.744	
8250	80.802	0.000		0.000		0.000		182.055	
8251	80.802	0.000		0.000		0.000		180.055	
8252	80.802	0.000		0.000		0.000		178.054	
8253	80.802	0.000		0.000		0.000		176.054	
8254	80.802	0.000		0.000		4.613		174.053	
8255	80.802	0.000		0.000		26.918		168.232	
8256	80.802	0.000		0.000		60.704		148.991	
8257	80.802	0.000		0.000		98.404		120.385	
8258	80.802	0.000		0.000		132.791		87.222	
8259	80.802	0.000		0.000		156.981		54.097	
8260	80.802	0.000		0.000		162.049		25.389	
8261	80.802	0.000		0.000		160.049		5.261	
8262	80.802	0.000		0.000		158.048		0.000	
8263	80.802	0.000		0.000		156.047		0.000	
8264	80.802	0.000		0.000		154.047		0.000	
8265	80.802	1.410		0.000		141.358		0.000	
8266	80.802	14.324		0.000		112.175		0.000	
8267	80.802	36.824		0.000		75.195		0.000	
8268	80.802	64.305		0.000		38.690		0.000	
8269	80.802	92.395		0.000		10.495		0.000	
8270	80.802	116.950		0.000		0.000		0.000	
8271	80.802	134.056		0.000		0.000		0.000	
8272	80.802	138.042		0.000		0.000		0.000	
8273	80.802	136.041		0.000		0.000		0.000	
8274	80.802	134.041		0.000		0.000		0.000	
8275	80.802	132.040		0.000		0.000		0.000	
8276	80.802	129.637		0.000		0.000		0.000	
8277	80.802	120.747		0.000		0.000		0.000	
8278	80.802	106.961		0.000		0.000		0.000	
8279	80.802	92.823		0.000		0.000		0.000	
8280	80.802	82.594		0.000		0.000		0.000	
8281	80.802	80.064		0.000		0.000		0.000	
8282	80.802	78.730		0.000		0.000		0.000	


8222	87.948	142.407		0.000		145.008		0.000	
8223	87.948	144.188		0.000		132.561		0.000	
8224	87.948	145.968		0.000		99.019		0.000	
8225	87.948	147.748		0.000		56.722		0.000	
8226	87.948	149.528		0.456		18.643		0.000	
8227	87.948	151.308		11.158		0.000		0.000	
8228	87.948	153.088		33.195		0.000		0.000	
8229	87.948	154.868		62.567		0.000		0.000	
8230	87.948	156.648		95.072		0.000		0.000	
8231	87.948	155.901		126.306		0.000		0.000	
8232	87.948	138.626		151.663		0.000		0.000	
8233	87.948	108.187		164.946		0.000		0.000	
8234	87.948	71.481		166.759		0.000		0.000	
8235	87.948	35.722		168.571		0.000		0.000	
8236	87.948	8.445		170.384		0.000		0.000	
8237	87.948	0.000		172.196		0.000		0.000	
8238	87.948	0.000		174.009		0.000		0.000	
8239	87.948	0.000		175.822		0.000		0.000	
8240	87.948	0.000		177.634		0.000		0.000	
8241	87.948	0.000		175.442		0.000		0.000	
8242	87.948	0.000		151.090		0.000		0.072	
8243	87.948	0.000		111.366		0.000		10.453	
8244	87.948	0.000		67.455		0.000		34.382	
8245	87.948	0.000		28.397		0.000		66.241	
8246	87.948	0.000		2.865		0.000		100.632	
8247	87.948	0.000		0.000		0.000		132.371	
